"isTs"	"is1stLast"	"prevCol"	"del.t"	"condName"
"1533"	FALSE	"e"	NA	0	"GSM291445"
"1534"	FALSE	"e"	NA	0	"GSM291462"
"1535"	FALSE	"e"	NA	0	"GSM291523"
"1536"	FALSE	"e"	NA	0	"GSM291524"
"1561"	FALSE	"e"	NA	0	"GSM307423"
"1566"	FALSE	"e"	NA	0	"GSM307450"
"1651"	FALSE	"e"	NA	0	"GSM368434"
"1652"	FALSE	"e"	NA	0	"GSM368435"
"1653"	FALSE	"e"	NA	0	"GSM368436"
"1655"	FALSE	"e"	NA	0	"GSM368438"
"1656"	FALSE	"e"	NA	0	"GSM368439"
"1657"	FALSE	"e"	NA	0	"GSM368440"
"1658"	FALSE	"e"	NA	0	"GSM368441"
"1659"	FALSE	"e"	NA	0	"GSM368442"
"1660"	FALSE	"e"	NA	0	"GSM368443"
"1661"	FALSE	"e"	NA	0	"GSM368444"
"1662"	FALSE	"e"	NA	0	"GSM368445"
"1665"	FALSE	"e"	NA	0	"GSM373310"
"1667"	FALSE	"e"	NA	0	"GSM373312"
"1668"	FALSE	"e"	NA	0	"GSM373313"
"1682"	FALSE	"e"	NA	0	"GSM387990"
"1683"	FALSE	"e"	NA	0	"GSM387991"
"1695"	FALSE	"e"	NA	0	"GSM410205"
"1696"	FALSE	"e"	NA	0	"GSM410206"
"1697"	FALSE	"e"	NA	0	"GSM410207"
"1698"	FALSE	"e"	NA	0	"GSM410208"
"1699"	FALSE	"e"	NA	0	"GSM414678"
"1700"	FALSE	"e"	NA	0	"GSM414679"
"1701"	FALSE	"e"	NA	0	"GSM414680"
"1702"	FALSE	"e"	NA	0	"GSM414681"
"1703"	FALSE	"e"	NA	0	"GSM414682"
"1704"	FALSE	"e"	NA	0	"GSM414683"
"1705"	FALSE	"e"	NA	0	"GSM425043"
"1706"	FALSE	"e"	NA	0	"GSM425044"
"1707"	FALSE	"e"	NA	0	"GSM425045"
"1738"	FALSE	"e"	NA	0	"GSM434043"
"1739"	FALSE	"e"	NA	0	"GSM434044"
"1740"	FALSE	"e"	NA	0	"GSM434045"
"1741"	FALSE	"e"	NA	0	"GSM434046"
"1743"	FALSE	"e"	NA	0	"GSM434048"
"1760"	FALSE	"e"	NA	0	"GSM446617"
"1762"	FALSE	"e"	NA	0	"GSM446619"
"1763"	FALSE	"e"	NA	0	"GSM446620"
"1772"	FALSE	"e"	NA	0	"GSM446629"
"1773"	FALSE	"e"	NA	0	"GSM446630"
"1774"	FALSE	"e"	NA	0	"GSM446631"
"1775"	FALSE	"e"	NA	0	"GSM446632"
"1788"	FALSE	"e"	NA	0	"GSM457184"
"1803"	FALSE	"e"	NA	0	"GSM457299"
"1804"	FALSE	"e"	NA	0	"GSM457300"
"1805"	FALSE	"e"	NA	0	"GSM457761"
"1806"	FALSE	"e"	NA	0	"GSM457762"
"1807"	FALSE	"e"	NA	0	"GSM457763"
"1808"	FALSE	"e"	NA	0	"GSM457764"
"1809"	FALSE	"e"	NA	0	"GSM457765"
"1810"	FALSE	"e"	NA	0	"GSM457766"
"1811"	FALSE	"e"	NA	0	"GSM457767"
"1812"	FALSE	"e"	NA	0	"GSM457768"
"1813"	FALSE	"e"	NA	0	"GSM457769"
"1814"	FALSE	"e"	NA	0	"GSM457770"
"1815"	FALSE	"e"	NA	0	"GSM457771"
"1816"	FALSE	"e"	NA	0	"GSM457772"
"1818"	FALSE	"e"	NA	0	"GSM457774"
"1820"	FALSE	"e"	NA	0	"GSM457776"
"1821"	FALSE	"e"	NA	0	"GSM457777"
"1822"	FALSE	"e"	NA	0	"GSM457778"
"1824"	FALSE	"e"	NA	0	"GSM459756"
"1825"	FALSE	"e"	NA	0	"GSM459757"
"1880"	FALSE	"e"	NA	0	"GSM486536"
"1888"	FALSE	"e"	NA	0	"GSM486544"
"1900"	FALSE	"e"	NA	0	"GSM502520"
"1901"	FALSE	"e"	NA	0	"GSM502521"
"1906"	FALSE	"e"	NA	0	"GSM502526"
"1907"	FALSE	"e"	NA	0	"GSM502527"
"1908"	FALSE	"e"	NA	0	"GSM502528"
"1909"	FALSE	"e"	NA	0	"GSM502529"
"1910"	FALSE	"e"	NA	0	"GSM502530"
"1911"	FALSE	"e"	NA	0	"GSM502531"
"1912"	FALSE	"e"	NA	0	"GSM502532"
"1913"	FALSE	"e"	NA	0	"GSM502533"
"1914"	FALSE	"e"	NA	0	"GSM502534"
"1915"	FALSE	"e"	NA	0	"GSM502535"
"1916"	FALSE	"e"	NA	0	"GSM502536"
"1917"	FALSE	"e"	NA	0	"GSM502537"
"1933"	FALSE	"e"	NA	0	"GSM510392"
"1934"	FALSE	"e"	NA	0	"GSM510393"
"1935"	FALSE	"e"	NA	0	"GSM510394"
"1936"	FALSE	"e"	NA	0	"GSM510395"
"1937"	FALSE	"e"	NA	0	"GSM510396"
"1938"	FALSE	"e"	NA	0	"GSM510397"
"1975"	FALSE	"e"	NA	0	"GSM530135"
"2004"	FALSE	"e"	NA	0	"GSM536877"
"2007"	FALSE	"e"	NA	0	"GSM536880"
"2008"	FALSE	"e"	NA	0	"GSM536881"
"2042"	FALSE	"e"	NA	0	"GSM543938"
"2043"	FALSE	"e"	NA	0	"GSM543939"
"2044"	FALSE	"e"	NA	0	"GSM543940"
"2061"	FALSE	"e"	NA	0	"GSM550269"
"2062"	FALSE	"e"	NA	0	"GSM550270"
"2073"	FALSE	"e"	NA	0	"GSM554227"
"2074"	FALSE	"e"	NA	0	"GSM554228"
"2075"	FALSE	"e"	NA	0	"GSM554229"
"2076"	FALSE	"e"	NA	0	"GSM554230"
"2080"	FALSE	"e"	NA	0	"GSM554234"
"2092"	FALSE	"e"	NA	0	"GSM561863"
"2121"	FALSE	"e"	NA	0	"GSM585197"
"2126"	FALSE	"e"	NA	0	"GSM591843"
"2128"	FALSE	"e"	NA	0	"GSM591845"
"2152"	FALSE	"e"	NA	0	"GSM601078"
"2167"	FALSE	"e"	NA	0	"GSM601606"
"2168"	FALSE	"e"	NA	0	"GSM601607"
"2169"	FALSE	"e"	NA	0	"GSM601608"
"2180"	FALSE	"e"	NA	0	"GSM601619"
"2203"	FALSE	"e"	NA	0	"GSM612049"
"2204"	FALSE	"e"	NA	0	"GSM612050"
"2205"	FALSE	"e"	NA	0	"GSM612051"
"2206"	FALSE	"e"	NA	0	"GSM612052"
"2207"	FALSE	"e"	NA	0	"GSM612053"
"2208"	FALSE	"e"	NA	0	"GSM612054"
"2209"	FALSE	"e"	NA	0	"GSM612055"
"2210"	FALSE	"e"	NA	0	"GSM612056"
"2211"	FALSE	"e"	NA	0	"GSM612057"
"2212"	FALSE	"e"	NA	0	"GSM612058"
"2213"	FALSE	"e"	NA	0	"GSM612059"
"2214"	FALSE	"e"	NA	0	"GSM612060"
"2215"	FALSE	"e"	NA	0	"GSM612061"
"2216"	FALSE	"e"	NA	0	"GSM612062"
"2217"	FALSE	"e"	NA	0	"GSM612063"
"2218"	FALSE	"e"	NA	0	"GSM612064"
"2219"	FALSE	"e"	NA	0	"GSM612065"
"2220"	FALSE	"e"	NA	0	"GSM612066"
"2229"	FALSE	"e"	NA	0	"GSM642731"
"2230"	FALSE	"e"	NA	0	"GSM642732"
"2231"	FALSE	"e"	NA	0	"GSM642733"
"2232"	FALSE	"e"	NA	0	"GSM642734"
"2233"	FALSE	"e"	NA	0	"GSM642735"
"2234"	FALSE	"e"	NA	0	"GSM642736"
"2235"	FALSE	"e"	NA	0	"GSM642737"
"2236"	FALSE	"e"	NA	0	"GSM642738"
"2237"	FALSE	"e"	NA	0	"GSM642739"
"2238"	FALSE	"e"	NA	0	"GSM642740"
"2239"	FALSE	"e"	NA	0	"GSM642741"
"2240"	FALSE	"e"	NA	0	"GSM642742"
"2257"	FALSE	"e"	NA	0	"GSM662923"
"2258"	FALSE	"e"	NA	0	"GSM662924"
"2259"	FALSE	"e"	NA	0	"GSM662925"
"2260"	FALSE	"e"	NA	0	"GSM662926"
"2261"	FALSE	"e"	NA	0	"GSM662927"
"2274"	FALSE	"e"	NA	0	"GSM667872"
"2275"	FALSE	"e"	NA	0	"GSM667873"
"2276"	FALSE	"e"	NA	0	"GSM667874"
"2277"	FALSE	"e"	NA	0	"GSM667875"
"2278"	FALSE	"e"	NA	0	"GSM667876"
"2279"	FALSE	"e"	NA	0	"GSM667877"
"2280"	FALSE	"e"	NA	0	"GSM667878"
"2281"	FALSE	"e"	NA	0	"GSM667879"
"2282"	FALSE	"e"	NA	0	"GSM667880"
"2283"	FALSE	"e"	NA	0	"GSM667881"
"2284"	FALSE	"e"	NA	0	"GSM667882"
"2286"	FALSE	"e"	NA	0	"GSM667884"
"2287"	FALSE	"e"	NA	0	"GSM667885"
"2288"	FALSE	"e"	NA	0	"GSM667886"
"2289"	FALSE	"e"	NA	0	"GSM667887"
"2290"	FALSE	"e"	NA	0	"GSM667888"
"2291"	FALSE	"e"	NA	0	"GSM667889"
"2334"	FALSE	"e"	NA	0	"GSM673309"
"2335"	FALSE	"e"	NA	0	"GSM673310"
"2336"	FALSE	"e"	NA	0	"GSM673311"
"2337"	FALSE	"e"	NA	0	"GSM673312"
"2338"	FALSE	"e"	NA	0	"GSM673313"
"2339"	FALSE	"e"	NA	0	"GSM673314"
"2340"	FALSE	"e"	NA	0	"GSM673315"
"2341"	FALSE	"e"	NA	0	"GSM673316"
"2371"	FALSE	"e"	NA	0	"GSM721114"
"2373"	FALSE	"e"	NA	0	"GSM721127"
"2379"	FALSE	"e"	NA	0	"GSM724662"
"2380"	FALSE	"e"	NA	0	"GSM724663"
"2381"	FALSE	"e"	NA	0	"GSM724664"
"2382"	FALSE	"e"	NA	0	"GSM724665"
"2383"	FALSE	"e"	NA	0	"GSM724666"
"2384"	FALSE	"e"	NA	0	"GSM724667"
"2385"	FALSE	"e"	NA	0	"GSM724668"
"2386"	FALSE	"e"	NA	0	"GSM724669"
"2387"	FALSE	"e"	NA	0	"GSM724670"
"2388"	FALSE	"e"	NA	0	"GSM724671"
"2389"	FALSE	"e"	NA	0	"GSM725556"
"2390"	FALSE	"e"	NA	0	"GSM725557"
"2391"	FALSE	"e"	NA	0	"GSM725558"
"2392"	FALSE	"e"	NA	0	"GSM725559"
"2393"	FALSE	"e"	NA	0	"GSM725560"
"2394"	FALSE	"e"	NA	0	"GSM725561"
"2395"	FALSE	"e"	NA	0	"GSM725562"
"2396"	FALSE	"e"	NA	0	"GSM725563"
"2397"	FALSE	"e"	NA	0	"GSM725564"
"2398"	FALSE	"e"	NA	0	"GSM725565"
"2413"	FALSE	"e"	NA	0	"GSM726007"
"2444"	FALSE	"e"	NA	0	"GSM777670"
"2445"	FALSE	"e"	NA	0	"GSM777671"
"2484"	FALSE	"e"	NA	0	"GSM788348"
"2485"	FALSE	"e"	NA	0	"GSM788349"
"2486"	FALSE	"e"	NA	0	"GSM788350"
"2487"	FALSE	"e"	NA	0	"GSM788351"
"2488"	FALSE	"e"	NA	0	"GSM788352"
"2489"	FALSE	"e"	NA	0	"GSM788353"
"2490"	FALSE	"e"	NA	0	"GSM788354"
"2491"	FALSE	"e"	NA	0	"GSM788355"
"2492"	FALSE	"e"	NA	0	"GSM788356"
"2505"	FALSE	"e"	NA	0	"GSM802340"
"2506"	FALSE	"e"	NA	0	"GSM802341"
"2507"	FALSE	"e"	NA	0	"GSM802342"
"2534"	FALSE	"e"	NA	0	"GSM823351"
"2535"	FALSE	"e"	NA	0	"GSM823352"
"2539"	FALSE	"e"	NA	0	"GSM823356"
"2540"	FALSE	"e"	NA	0	"GSM823357"
"2541"	FALSE	"e"	NA	0	"GSM823358"
"2544"	FALSE	"e"	NA	0	"GSM823361"
"2545"	FALSE	"e"	NA	0	"GSM823362"
"2546"	FALSE	"e"	NA	0	"GSM823878"
"2547"	FALSE	"e"	NA	0	"GSM823879"
"2548"	FALSE	"e"	NA	0	"GSM823880"
"2549"	FALSE	"e"	NA	0	"GSM823881"
"2563"	FALSE	"e"	NA	0	"GSM854649"
"2564"	FALSE	"e"	NA	0	"GSM854650"
"2565"	FALSE	"e"	NA	0	"GSM854651"
"2566"	FALSE	"e"	NA	0	"GSM854652"
"2567"	FALSE	"e"	NA	0	"GSM854653"
"2568"	FALSE	"e"	NA	0	"GSM854654"
"2627"	FALSE	"e"	NA	0	"GSM871553"
"2628"	FALSE	"e"	NA	0	"GSM871554"
"2642"	FALSE	"e"	NA	0	"GSM881419"
"2655"	FALSE	"e"	NA	0	"GSM881862"
"2656"	FALSE	"e"	NA	0	"GSM881863"
"2657"	FALSE	"e"	NA	0	"GSM881864"
"2658"	FALSE	"e"	NA	0	"GSM881865"
"2659"	FALSE	"e"	NA	0	"GSM881866"
"2660"	FALSE	"e"	NA	0	"GSM881867"
"2705"	FALSE	"e"	NA	0	"GSM897349"
"2720"	FALSE	"e"	NA	0	"GSM907116"
"2721"	FALSE	"e"	NA	0	"GSM907117"
"2722"	FALSE	"e"	NA	0	"GSM907118"
"2725"	FALSE	"e"	NA	0	"GSM907121"
"2726"	FALSE	"e"	NA	0	"GSM907122"
"2727"	FALSE	"e"	NA	0	"GSM907123"
"2728"	FALSE	"e"	NA	0	"GSM907124"
"2729"	FALSE	"e"	NA	0	"GSM907125"
"2730"	FALSE	"e"	NA	0	"GSM907126"
"2731"	FALSE	"e"	NA	0	"GSM907127"
"2732"	FALSE	"e"	NA	0	"GSM907128"
"2733"	FALSE	"e"	NA	0	"GSM907129"
"2734"	FALSE	"e"	NA	0	"GSM907130"
"2735"	FALSE	"e"	NA	0	"GSM907131"
"2736"	FALSE	"e"	NA	0	"GSM907132"
"2737"	FALSE	"e"	NA	0	"GSM907133"
"2738"	FALSE	"e"	NA	0	"GSM907134"
"2739"	FALSE	"e"	NA	0	"GSM907135"
"2740"	FALSE	"e"	NA	0	"GSM907136"
"2741"	FALSE	"e"	NA	0	"GSM907137"
"2742"	FALSE	"e"	NA	0	"GSM907138"
"2743"	FALSE	"e"	NA	0	"GSM907139"
"2744"	FALSE	"e"	NA	0	"GSM907176"
"2745"	FALSE	"e"	NA	0	"GSM907177"
"2749"	FALSE	"e"	NA	0	"GSM907181"
"2750"	FALSE	"e"	NA	0	"GSM907182"
"2753"	FALSE	"e"	NA	0	"GSM920568"
"2754"	FALSE	"e"	NA	0	"GSM920569"
"2755"	FALSE	"e"	NA	0	"GSM920570"
"2766"	FALSE	"e"	NA	0	"GSM945927"
"2767"	FALSE	"e"	NA	0	"GSM945928"
"2768"	FALSE	"e"	NA	0	"GSM945929"
"2769"	FALSE	"e"	NA	0	"GSM945930"
"2770"	FALSE	"e"	NA	0	"GSM950692"
"2771"	FALSE	"e"	NA	0	"GSM950693"
"2772"	FALSE	"e"	NA	0	"GSM950694"
"2775"	FALSE	"e"	NA	0	"GSM950697"
"2779"	FALSE	"e"	NA	0	"GSM950701"
"2780"	FALSE	"e"	NA	0	"GSM950702"
"2781"	FALSE	"e"	NA	0	"GSM950703"
"2785"	FALSE	"e"	NA	0	"GSM950707"
"2786"	FALSE	"e"	NA	0	"GSM950708"
"2787"	FALSE	"e"	NA	0	"GSM950709"
"2788"	FALSE	"e"	NA	0	"GSM954977"
"2789"	FALSE	"e"	NA	0	"GSM954978"
"2790"	FALSE	"e"	NA	0	"GSM954979"
"2791"	FALSE	"e"	NA	0	"GSM954980"
"2797"	FALSE	"e"	NA	0	"GSM960661"
"2798"	FALSE	"e"	NA	0	"GSM960662"
"2799"	FALSE	"e"	NA	0	"GSM960663"
"2800"	FALSE	"e"	NA	0	"GSM960664"
"2827"	FALSE	"e"	NA	0	"GSM98274"
"2859"	FALSE	"e"	NA	0	"GSM992840"
"2860"	FALSE	"e"	NA	0	"GSM992841"
"2861"	FALSE	"e"	NA	0	"GSM992842"
"2862"	FALSE	"e"	NA	0	"GSM992843"
"2863"	FALSE	"e"	NA	0	"GSM992844"
"2864"	FALSE	"e"	NA	0	"GSM992845"
"2865"	FALSE	"e"	NA	0	"GSM992846"
"2866"	FALSE	"e"	NA	0	"GSM992847"
"2870"	FALSE	"e"	NA	0	"GSM992851"
"2871"	FALSE	"e"	NA	0	"GSM992852"
"2872"	FALSE	"e"	NA	0	"GSM992853"
"2873"	FALSE	"e"	NA	0	"GSM1327172"
"2874"	FALSE	"e"	NA	0	"GSM1327174"
"2875"	FALSE	"e"	NA	0	"GSM1327176"
"2876"	FALSE	"e"	NA	0	"GSM1327178"
"2877"	FALSE	"e"	NA	0	"GSM1327180"
"2878"	FALSE	"e"	NA	0	"GSM1327182"
"2883"	FALSE	"e"	NA	0	"GSM1331740"
"2915"	FALSE	"e"	NA	0	"GSM307229"
"2916"	FALSE	"e"	NA	0	"GSM307239"
