"isTs"	"is1stLast"	"prevCol"	"del.t"	"condName"
"1486"	FALSE	"e"	NA	0	"GSM252366"
"1487"	FALSE	"e"	NA	0	"GSM252367"
"1488"	FALSE	"e"	NA	0	"GSM252368"
"1489"	FALSE	"e"	NA	0	"GSM252370"
"1490"	FALSE	"e"	NA	0	"GSM252373"
"1491"	FALSE	"e"	NA	0	"GSM252374"
"1492"	FALSE	"e"	NA	0	"GSM252375"
"1499"	FALSE	"e"	NA	0	"GSM284868"
"1500"	FALSE	"e"	NA	0	"GSM284869"
"1501"	FALSE	"e"	NA	0	"GSM284870"
"1502"	FALSE	"e"	NA	0	"GSM284871"
"1503"	FALSE	"e"	NA	0	"GSM284872"
"1505"	FALSE	"e"	NA	0	"GSM287991"
"1506"	FALSE	"e"	NA	0	"GSM287992"
"1507"	FALSE	"e"	NA	0	"GSM290901"
"1508"	FALSE	"e"	NA	0	"GSM290902"
"1509"	FALSE	"e"	NA	0	"GSM290903"
"1531"	FALSE	"e"	NA	0	"GSM291435"
"1550"	FALSE	"e"	NA	0	"GSM306565"
"1551"	FALSE	"e"	NA	0	"GSM306567"
"1552"	FALSE	"e"	NA	0	"GSM306569"
"1553"	FALSE	"e"	NA	0	"GSM306573"
"1554"	FALSE	"e"	NA	0	"GSM306577"
"1555"	FALSE	"e"	NA	0	"GSM306581"
"1556"	FALSE	"e"	NA	0	"GSM306588"
"1557"	FALSE	"e"	NA	0	"GSM306591"
"1558"	FALSE	"e"	NA	0	"GSM306605"
"1559"	FALSE	"e"	NA	0	"GSM307421"
"1560"	FALSE	"e"	NA	0	"GSM307422"
"1565"	FALSE	"e"	NA	0	"GSM307427"
"1567"	FALSE	"e"	NA	0	"GSM307468"
"1622"	FALSE	"e"	NA	0	"GSM346067"
"1623"	FALSE	"e"	NA	0	"GSM346068"
"1624"	FALSE	"e"	NA	0	"GSM346069"
"1625"	FALSE	"e"	NA	0	"GSM346070"
"1626"	FALSE	"e"	NA	0	"GSM349717"
"1627"	FALSE	"e"	NA	0	"GSM349719"
"1628"	FALSE	"e"	NA	0	"GSM349841"
"1629"	FALSE	"e"	NA	0	"GSM349842"
"1630"	FALSE	"e"	NA	0	"GSM349843"
"1631"	FALSE	"e"	NA	0	"GSM349844"
"1632"	FALSE	"e"	NA	0	"GSM349845"
"1633"	FALSE	"e"	NA	0	"GSM349846"
"1634"	FALSE	"e"	NA	0	"GSM349847"
"1663"	FALSE	"e"	NA	0	"GSM373307"
"1664"	FALSE	"e"	NA	0	"GSM373309"
"1666"	FALSE	"e"	NA	0	"GSM373311"
"1672"	FALSE	"e"	NA	0	"GSM379675"
"1673"	FALSE	"e"	NA	0	"GSM379676"
"1674"	FALSE	"e"	NA	0	"GSM379677"
"1675"	FALSE	"e"	NA	0	"GSM379678"
"1676"	FALSE	"e"	NA	0	"GSM379679"
"1677"	FALSE	"e"	NA	0	"GSM379680"
"1678"	FALSE	"e"	NA	0	"GSM379681"
"1679"	FALSE	"e"	NA	0	"GSM379682"
"1680"	FALSE	"e"	NA	0	"GSM379683"
"1681"	FALSE	"e"	NA	0	"GSM387989"
"1691"	FALSE	"e"	NA	0	"GSM410201"
"1692"	FALSE	"e"	NA	0	"GSM410202"
"1693"	FALSE	"e"	NA	0	"GSM410203"
"1694"	FALSE	"e"	NA	0	"GSM410204"
"1744"	FALSE	"e"	NA	0	"GSM442201"
"1746"	FALSE	"e"	NA	0	"GSM442203"
"1747"	FALSE	"e"	NA	0	"GSM442204"
"1750"	FALSE	"e"	NA	0	"GSM442207"
"1751"	FALSE	"e"	NA	0	"GSM442208"
"1752"	FALSE	"e"	NA	0	"GSM442209"
"1753"	FALSE	"e"	NA	0	"GSM442210"
"1754"	FALSE	"e"	NA	0	"GSM442211"
"1755"	FALSE	"e"	NA	0	"GSM442212"
"1756"	FALSE	"e"	NA	0	"GSM442213"
"1757"	FALSE	"e"	NA	0	"GSM442214"
"1758"	FALSE	"e"	NA	0	"GSM442215"
"1759"	FALSE	"e"	NA	0	"GSM442216"
"1761"	FALSE	"e"	NA	0	"GSM446618"
"1766"	FALSE	"e"	NA	0	"GSM446623"
"1767"	FALSE	"e"	NA	0	"GSM446624"
"1768"	FALSE	"e"	NA	0	"GSM446625"
"1769"	FALSE	"e"	NA	0	"GSM446626"
"1770"	FALSE	"e"	NA	0	"GSM446627"
"1771"	FALSE	"e"	NA	0	"GSM446628"
"1776"	FALSE	"e"	NA	0	"GSM446633"
"1777"	FALSE	"e"	NA	0	"GSM446634"
"1778"	FALSE	"e"	NA	0	"GSM446635"
"1779"	FALSE	"e"	NA	0	"GSM446636"
"1780"	FALSE	"e"	NA	0	"GSM453881"
"1781"	FALSE	"e"	NA	0	"GSM453882"
"1782"	FALSE	"e"	NA	0	"GSM453883"
"1783"	FALSE	"e"	NA	0	"GSM453884"
"1784"	FALSE	"e"	NA	0	"GSM453885"
"1785"	FALSE	"e"	NA	0	"GSM453886"
"1786"	FALSE	"e"	NA	0	"GSM457182"
"1787"	FALSE	"e"	NA	0	"GSM457183"
"1789"	FALSE	"e"	NA	0	"GSM457185"
"1790"	FALSE	"e"	NA	0	"GSM457186"
"1791"	FALSE	"e"	NA	0	"GSM457187"
"1817"	FALSE	"e"	NA	0	"GSM457773"
"1819"	FALSE	"e"	NA	0	"GSM457775"
"1823"	FALSE	"e"	NA	0	"GSM459755"
"1826"	FALSE	"e"	NA	0	"GSM459758"
"1827"	FALSE	"e"	NA	0	"GSM459759"
"1828"	FALSE	"e"	NA	0	"GSM459760"
"1829"	FALSE	"e"	NA	0	"GSM460266"
"1830"	FALSE	"e"	NA	0	"GSM460267"
"1831"	FALSE	"e"	NA	0	"GSM460268"
"1832"	FALSE	"e"	NA	0	"GSM460269"
"1833"	FALSE	"e"	NA	0	"GSM460270"
"1834"	FALSE	"e"	NA	0	"GSM460271"
"1835"	FALSE	"e"	NA	0	"GSM460272"
"1836"	FALSE	"e"	NA	0	"GSM460273"
"1837"	FALSE	"e"	NA	0	"GSM460274"
"1838"	FALSE	"e"	NA	0	"GSM460275"
"1839"	FALSE	"e"	NA	0	"GSM460276"
"1840"	FALSE	"e"	NA	0	"GSM460277"
"1841"	FALSE	"e"	NA	0	"GSM460278"
"1842"	FALSE	"e"	NA	0	"GSM460279"
"1848"	FALSE	"e"	NA	0	"GSM469895"
"1849"	FALSE	"e"	NA	0	"GSM469896"
"1850"	FALSE	"e"	NA	0	"GSM469897"
"1851"	FALSE	"e"	NA	0	"GSM469898"
"1852"	FALSE	"e"	NA	0	"GSM469899"
"1853"	FALSE	"e"	NA	0	"GSM469900"
"1854"	FALSE	"e"	NA	0	"GSM470049"
"1855"	FALSE	"e"	NA	0	"GSM470050"
"1856"	FALSE	"e"	NA	0	"GSM470051"
"1857"	FALSE	"e"	NA	0	"GSM470052"
"1858"	FALSE	"e"	NA	0	"GSM470053"
"1859"	FALSE	"e"	NA	0	"GSM470054"
"1860"	FALSE	"e"	NA	0	"GSM470055"
"1861"	FALSE	"e"	NA	0	"GSM470056"
"1878"	FALSE	"e"	NA	0	"GSM486534"
"1879"	FALSE	"e"	NA	0	"GSM486535"
"1881"	FALSE	"e"	NA	0	"GSM486537"
"1882"	FALSE	"e"	NA	0	"GSM486538"
"1883"	FALSE	"e"	NA	0	"GSM486539"
"1884"	FALSE	"e"	NA	0	"GSM486540"
"1885"	FALSE	"e"	NA	0	"GSM486541"
"1886"	FALSE	"e"	NA	0	"GSM486542"
"1887"	FALSE	"e"	NA	0	"GSM486543"
"1889"	FALSE	"e"	NA	0	"GSM486545"
"1890"	FALSE	"e"	NA	0	"GSM486546"
"1891"	FALSE	"e"	NA	0	"GSM486547"
"1892"	FALSE	"e"	NA	0	"GSM486548"
"1893"	FALSE	"e"	NA	0	"GSM486549"
"1894"	FALSE	"e"	NA	0	"GSM487699"
"1895"	FALSE	"e"	NA	0	"GSM487700"
"1896"	FALSE	"e"	NA	0	"GSM487701"
"1897"	FALSE	"e"	NA	0	"GSM487702"
"1898"	FALSE	"e"	NA	0	"GSM487703"
"1899"	FALSE	"e"	NA	0	"GSM487704"
"1902"	FALSE	"e"	NA	0	"GSM502522"
"1903"	FALSE	"e"	NA	0	"GSM502523"
"1904"	FALSE	"e"	NA	0	"GSM502524"
"1905"	FALSE	"e"	NA	0	"GSM502525"
"1927"	FALSE	"e"	NA	0	"GSM509831"
"1928"	FALSE	"e"	NA	0	"GSM509832"
"1929"	FALSE	"e"	NA	0	"GSM509833"
"1930"	FALSE	"e"	NA	0	"GSM509834"
"1931"	FALSE	"e"	NA	0	"GSM509835"
"1932"	FALSE	"e"	NA	0	"GSM509836"
"1940"	FALSE	"e"	NA	0	"GSM516819"
"1942"	FALSE	"e"	NA	0	"GSM516821"
"1944"	FALSE	"e"	NA	0	"GSM516823"
"2001"	FALSE	"e"	NA	0	"GSM536874"
"2002"	FALSE	"e"	NA	0	"GSM536875"
"2005"	FALSE	"e"	NA	0	"GSM536878"
"2006"	FALSE	"e"	NA	0	"GSM536879"
"2009"	FALSE	"e"	NA	0	"GSM538768"
"2010"	FALSE	"e"	NA	0	"GSM538769"
"2011"	FALSE	"e"	NA	0	"GSM538770"
"2012"	FALSE	"e"	NA	0	"GSM538771"
"2013"	FALSE	"e"	NA	0	"GSM538772"
"2014"	FALSE	"e"	NA	0	"GSM538773"
"2015"	FALSE	"e"	NA	0	"GSM538774"
"2016"	FALSE	"e"	NA	0	"GSM538775"
"2017"	FALSE	"e"	NA	0	"GSM538776"
"2018"	FALSE	"e"	NA	0	"GSM538777"
"2019"	FALSE	"e"	NA	0	"GSM538778"
"2020"	FALSE	"e"	NA	0	"GSM538779"
"2021"	FALSE	"e"	NA	0	"GSM538780"
"2022"	FALSE	"e"	NA	0	"GSM538781"
"2023"	FALSE	"e"	NA	0	"GSM538782"
"2024"	FALSE	"e"	NA	0	"GSM538783"
"2025"	FALSE	"e"	NA	0	"GSM538784"
"2026"	FALSE	"e"	NA	0	"GSM538785"
"2027"	FALSE	"e"	NA	0	"GSM538786"
"2028"	FALSE	"e"	NA	0	"GSM538787"
"2029"	FALSE	"e"	NA	0	"GSM538788"
"2030"	FALSE	"e"	NA	0	"GSM538789"
"2031"	FALSE	"e"	NA	0	"GSM538790"
"2032"	FALSE	"e"	NA	0	"GSM538791"
"2033"	FALSE	"e"	NA	0	"GSM543929"
"2034"	FALSE	"e"	NA	0	"GSM543930"
"2035"	FALSE	"e"	NA	0	"GSM543931"
"2036"	FALSE	"e"	NA	0	"GSM543932"
"2037"	FALSE	"e"	NA	0	"GSM543933"
"2038"	FALSE	"e"	NA	0	"GSM543934"
"2039"	FALSE	"e"	NA	0	"GSM543935"
"2040"	FALSE	"e"	NA	0	"GSM543936"
"2041"	FALSE	"e"	NA	0	"GSM543937"
"2067"	FALSE	"e"	NA	0	"GSM554221"
"2068"	FALSE	"e"	NA	0	"GSM554222"
"2069"	FALSE	"e"	NA	0	"GSM554223"
"2070"	FALSE	"e"	NA	0	"GSM554224"
"2071"	FALSE	"e"	NA	0	"GSM554225"
"2072"	FALSE	"e"	NA	0	"GSM554226"
"2077"	FALSE	"e"	NA	0	"GSM554231"
"2078"	FALSE	"e"	NA	0	"GSM554232"
"2079"	FALSE	"e"	NA	0	"GSM554233"
"2081"	FALSE	"e"	NA	0	"GSM554235"
"2082"	FALSE	"e"	NA	0	"GSM554236"
"2083"	FALSE	"e"	NA	0	"GSM554237"
"2084"	FALSE	"e"	NA	0	"GSM554238"
"2085"	FALSE	"e"	NA	0	"GSM561856"
"2086"	FALSE	"e"	NA	0	"GSM561857"
"2087"	FALSE	"e"	NA	0	"GSM561858"
"2088"	FALSE	"e"	NA	0	"GSM561859"
"2089"	FALSE	"e"	NA	0	"GSM561860"
"2090"	FALSE	"e"	NA	0	"GSM561861"
"2091"	FALSE	"e"	NA	0	"GSM561862"
"2093"	FALSE	"e"	NA	0	"GSM563813"
"2094"	FALSE	"e"	NA	0	"GSM563814"
"2095"	FALSE	"e"	NA	0	"GSM563815"
"2096"	FALSE	"e"	NA	0	"GSM563816"
"2097"	FALSE	"e"	NA	0	"GSM563817"
"2098"	FALSE	"e"	NA	0	"GSM563818"
"2099"	FALSE	"e"	NA	0	"GSM563819"
"2100"	FALSE	"e"	NA	0	"GSM563820"
"2101"	FALSE	"e"	NA	0	"GSM563821"
"2102"	FALSE	"e"	NA	0	"GSM563822"
"2103"	FALSE	"e"	NA	0	"GSM563823"
"2104"	FALSE	"e"	NA	0	"GSM563824"
"2117"	FALSE	"e"	NA	0	"GSM585193"
"2118"	FALSE	"e"	NA	0	"GSM585194"
"2119"	FALSE	"e"	NA	0	"GSM585195"
"2120"	FALSE	"e"	NA	0	"GSM585196"
"2122"	FALSE	"e"	NA	0	"GSM585198"
"2123"	FALSE	"e"	NA	0	"GSM591840"
"2124"	FALSE	"e"	NA	0	"GSM591841"
"2125"	FALSE	"e"	NA	0	"GSM591842"
"2127"	FALSE	"e"	NA	0	"GSM591844"
"2129"	FALSE	"e"	NA	0	"GSM591846"
"2130"	FALSE	"e"	NA	0	"GSM591847"
"2131"	FALSE	"e"	NA	0	"GSM591848"
"2132"	FALSE	"e"	NA	0	"GSM591849"
"2133"	FALSE	"e"	NA	0	"GSM591850"
"2134"	FALSE	"e"	NA	0	"GSM591851"
"2135"	FALSE	"e"	NA	0	"GSM591852"
"2136"	FALSE	"e"	NA	0	"GSM591853"
"2137"	FALSE	"e"	NA	0	"GSM591854"
"2138"	FALSE	"e"	NA	0	"GSM591855"
"2139"	FALSE	"e"	NA	0	"GSM591856"
"2140"	FALSE	"e"	NA	0	"GSM596039"
"2141"	FALSE	"e"	NA	0	"GSM596040"
"2142"	FALSE	"e"	NA	0	"GSM596041"
"2146"	FALSE	"e"	NA	0	"GSM596045"
"2147"	FALSE	"e"	NA	0	"GSM596046"
"2148"	FALSE	"e"	NA	0	"GSM596047"
"2153"	FALSE	"e"	NA	0	"GSM601079"
"2154"	FALSE	"e"	NA	0	"GSM601080"
"2155"	FALSE	"e"	NA	0	"GSM601081"
"2156"	FALSE	"e"	NA	0	"GSM601082"
"2157"	FALSE	"e"	NA	0	"GSM601083"
"2189"	FALSE	"e"	NA	0	"GSM60823"
"2191"	FALSE	"e"	NA	0	"GSM60824"
"2193"	FALSE	"e"	NA	0	"GSM610680"
"2194"	FALSE	"e"	NA	0	"GSM610681"
"2195"	FALSE	"e"	NA	0	"GSM610682"
"2196"	FALSE	"e"	NA	0	"GSM610683"
"2197"	FALSE	"e"	NA	0	"GSM610684"
"2198"	FALSE	"e"	NA	0	"GSM610685"
"2199"	FALSE	"e"	NA	0	"GSM610686"
"2200"	FALSE	"e"	NA	0	"GSM610687"
"2201"	FALSE	"e"	NA	0	"GSM610688"
"2202"	FALSE	"e"	NA	0	"GSM610689"
"2241"	FALSE	"e"	NA	0	"GSM645858"
"2242"	FALSE	"e"	NA	0	"GSM645859"
"2243"	FALSE	"e"	NA	0	"GSM645860"
"2244"	FALSE	"e"	NA	0	"GSM645861"
"2245"	FALSE	"e"	NA	0	"GSM645862"
"2246"	FALSE	"e"	NA	0	"GSM645863"
"2247"	FALSE	"e"	NA	0	"GSM662913"
"2248"	FALSE	"e"	NA	0	"GSM662914"
"2249"	FALSE	"e"	NA	0	"GSM662915"
"2250"	FALSE	"e"	NA	0	"GSM662916"
"2251"	FALSE	"e"	NA	0	"GSM662917"
"2252"	FALSE	"e"	NA	0	"GSM662918"
"2253"	FALSE	"e"	NA	0	"GSM662919"
"2254"	FALSE	"e"	NA	0	"GSM662920"
"2255"	FALSE	"e"	NA	0	"GSM662921"
"2256"	FALSE	"e"	NA	0	"GSM662922"
"2285"	FALSE	"e"	NA	0	"GSM667883"
"2347"	FALSE	"e"	NA	0	"GSM710315"
"2348"	FALSE	"e"	NA	0	"GSM710316"
"2349"	FALSE	"e"	NA	0	"GSM710317"
"2350"	FALSE	"e"	NA	0	"GSM710318"
"2351"	FALSE	"e"	NA	0	"GSM710319"
"2352"	FALSE	"e"	NA	0	"GSM710320"
"2353"	FALSE	"e"	NA	0	"GSM710321"
"2354"	FALSE	"e"	NA	0	"GSM710322"
"2355"	FALSE	"e"	NA	0	"GSM710323"
"2356"	FALSE	"e"	NA	0	"GSM710324"
"2357"	FALSE	"e"	NA	0	"GSM710325"
"2358"	FALSE	"e"	NA	0	"GSM710326"
"2367"	FALSE	"e"	NA	0	"GSM720969"
"2368"	FALSE	"e"	NA	0	"GSM720970"
"2369"	FALSE	"e"	NA	0	"GSM720971"
"2402"	FALSE	"e"	NA	0	"GSM725996"
"2403"	FALSE	"e"	NA	0	"GSM725997"
"2404"	FALSE	"e"	NA	0	"GSM725998"
"2405"	FALSE	"e"	NA	0	"GSM725999"
"2406"	FALSE	"e"	NA	0	"GSM726000"
"2407"	FALSE	"e"	NA	0	"GSM726001"
"2408"	FALSE	"e"	NA	0	"GSM726002"
"2409"	FALSE	"e"	NA	0	"GSM726003"
"2410"	FALSE	"e"	NA	0	"GSM726004"
"2411"	FALSE	"e"	NA	0	"GSM726005"
"2412"	FALSE	"e"	NA	0	"GSM726006"
"2414"	FALSE	"e"	NA	0	"GSM727532"
"2415"	FALSE	"e"	NA	0	"GSM727533"
"2416"	FALSE	"e"	NA	0	"GSM727534"
"2423"	FALSE	"e"	NA	0	"GSM776981"
"2424"	FALSE	"e"	NA	0	"GSM776982"
"2425"	FALSE	"e"	NA	0	"GSM776983"
"2426"	FALSE	"e"	NA	0	"GSM776984"
"2427"	FALSE	"e"	NA	0	"GSM776985"
"2428"	FALSE	"e"	NA	0	"GSM776986"
"2429"	FALSE	"e"	NA	0	"GSM776987"
"2430"	FALSE	"e"	NA	0	"GSM776988"
"2431"	FALSE	"e"	NA	0	"GSM776989"
"2432"	FALSE	"e"	NA	0	"GSM776990"
"2433"	FALSE	"e"	NA	0	"GSM776991"
"2434"	FALSE	"e"	NA	0	"GSM776992"
"2435"	FALSE	"e"	NA	0	"GSM776993"
"2436"	FALSE	"e"	NA	0	"GSM776994"
"2437"	FALSE	"e"	NA	0	"GSM776995"
"2438"	FALSE	"e"	NA	0	"GSM777664"
"2439"	FALSE	"e"	NA	0	"GSM777665"
"2442"	FALSE	"e"	NA	0	"GSM777668"
"2443"	FALSE	"e"	NA	0	"GSM777669"
"2475"	FALSE	"e"	NA	0	"GSM788339"
"2476"	FALSE	"e"	NA	0	"GSM788340"
"2477"	FALSE	"e"	NA	0	"GSM788341"
"2478"	FALSE	"e"	NA	0	"GSM788342"
"2479"	FALSE	"e"	NA	0	"GSM788343"
"2480"	FALSE	"e"	NA	0	"GSM788344"
"2481"	FALSE	"e"	NA	0	"GSM788345"
"2482"	FALSE	"e"	NA	0	"GSM788346"
"2483"	FALSE	"e"	NA	0	"GSM788347"
"2493"	FALSE	"e"	NA	0	"GSM788357"
"2494"	FALSE	"e"	NA	0	"GSM788358"
"2495"	FALSE	"e"	NA	0	"GSM788359"
"2532"	FALSE	"e"	NA	0	"GSM823349"
"2533"	FALSE	"e"	NA	0	"GSM823350"
"2536"	FALSE	"e"	NA	0	"GSM823353"
"2537"	FALSE	"e"	NA	0	"GSM823354"
"2538"	FALSE	"e"	NA	0	"GSM823355"
"2542"	FALSE	"e"	NA	0	"GSM823359"
"2543"	FALSE	"e"	NA	0	"GSM823360"
"2550"	FALSE	"e"	NA	0	"GSM823882"
"2551"	FALSE	"e"	NA	0	"GSM823883"
"2621"	FALSE	"e"	NA	0	"GSM871547"
"2622"	FALSE	"e"	NA	0	"GSM871548"
"2623"	FALSE	"e"	NA	0	"GSM871549"
"2624"	FALSE	"e"	NA	0	"GSM871550"
"2625"	FALSE	"e"	NA	0	"GSM871551"
"2626"	FALSE	"e"	NA	0	"GSM871552"
"2667"	FALSE	"e"	NA	0	"GSM886632"
"2668"	FALSE	"e"	NA	0	"GSM886633"
"2669"	FALSE	"e"	NA	0	"GSM886634"
"2702"	FALSE	"e"	NA	0	"GSM897346"
"2703"	FALSE	"e"	NA	0	"GSM897347"
"2704"	FALSE	"e"	NA	0	"GSM897348"
"2706"	FALSE	"e"	NA	0	"GSM897350"
"2707"	FALSE	"e"	NA	0	"GSM897351"
"2708"	FALSE	"e"	NA	0	"GSM897352"
"2709"	FALSE	"e"	NA	0	"GSM897353"
"2710"	FALSE	"e"	NA	0	"GSM897354"
"2711"	FALSE	"e"	NA	0	"GSM897355"
"2723"	FALSE	"e"	NA	0	"GSM907119"
"2724"	FALSE	"e"	NA	0	"GSM907120"
"2773"	FALSE	"e"	NA	0	"GSM950695"
"2774"	FALSE	"e"	NA	0	"GSM950696"
"2776"	FALSE	"e"	NA	0	"GSM950698"
"2777"	FALSE	"e"	NA	0	"GSM950699"
"2778"	FALSE	"e"	NA	0	"GSM950700"
"2782"	FALSE	"e"	NA	0	"GSM950704"
"2783"	FALSE	"e"	NA	0	"GSM950705"
"2784"	FALSE	"e"	NA	0	"GSM950706"
"2792"	FALSE	"e"	NA	0	"GSM954981"
"2793"	FALSE	"e"	NA	0	"GSM954982"
"2806"	FALSE	"e"	NA	0	"GSM982149"
"2807"	FALSE	"e"	NA	0	"GSM982150"
"2808"	FALSE	"e"	NA	0	"GSM982151"
"2809"	FALSE	"e"	NA	0	"GSM982152"
"2810"	FALSE	"e"	NA	0	"GSM982153"
"2811"	FALSE	"e"	NA	0	"GSM982154"
"2812"	FALSE	"e"	NA	0	"GSM98259"
"2814"	FALSE	"e"	NA	0	"GSM98261"
"2816"	FALSE	"e"	NA	0	"GSM98263"
"2818"	FALSE	"e"	NA	0	"GSM98265"
"2820"	FALSE	"e"	NA	0	"GSM98267"
"2828"	FALSE	"e"	NA	0	"GSM98275"
"2829"	FALSE	"e"	NA	0	"GSM98276"
"2830"	FALSE	"e"	NA	0	"GSM98277"
"2831"	FALSE	"e"	NA	0	"GSM98278"
"2832"	FALSE	"e"	NA	0	"GSM98279"
"2833"	FALSE	"e"	NA	0	"GSM98280"
"2834"	FALSE	"e"	NA	0	"GSM98281"
"2835"	FALSE	"e"	NA	0	"GSM98282"
"2836"	FALSE	"e"	NA	0	"GSM98283"
"2837"	FALSE	"e"	NA	0	"GSM98284"
"2838"	FALSE	"e"	NA	0	"GSM98285"
"2840"	FALSE	"e"	NA	0	"GSM985323"
"2841"	FALSE	"e"	NA	0	"GSM985324"
"2842"	FALSE	"e"	NA	0	"GSM985325"
"2843"	FALSE	"e"	NA	0	"GSM985326"
"2844"	FALSE	"e"	NA	0	"GSM985327"
"2845"	FALSE	"e"	NA	0	"GSM985328"
"2846"	FALSE	"e"	NA	0	"GSM985329"
"2847"	FALSE	"e"	NA	0	"GSM985330"
"2848"	FALSE	"e"	NA	0	"GSM985331"
"2849"	FALSE	"e"	NA	0	"GSM985332"
"2850"	FALSE	"e"	NA	0	"GSM985333"
"2851"	FALSE	"e"	NA	0	"GSM985334"
"2852"	FALSE	"e"	NA	0	"GSM992833"
"2853"	FALSE	"e"	NA	0	"GSM992834"
"2854"	FALSE	"e"	NA	0	"GSM992835"
"2855"	FALSE	"e"	NA	0	"GSM992836"
"2856"	FALSE	"e"	NA	0	"GSM992837"
"2857"	FALSE	"e"	NA	0	"GSM992838"
"2879"	FALSE	"e"	NA	0	"GSM1331736"
"2880"	FALSE	"e"	NA	0	"GSM1331737"
"2881"	FALSE	"e"	NA	0	"GSM1331738"
"2882"	FALSE	"e"	NA	0	"GSM1331739"
"2884"	FALSE	"e"	NA	0	"GSM1331741"
"2885"	FALSE	"e"	NA	0	"GSM1331742"
"2886"	FALSE	"e"	NA	0	"GSM1331743"
"2887"	FALSE	"e"	NA	0	"GSM1331744"
"2888"	FALSE	"e"	NA	0	"GSM1331745"
"2889"	FALSE	"e"	NA	0	"GSM1331746"
"2890"	FALSE	"e"	NA	0	"GSM1331747"
"2891"	FALSE	"e"	NA	0	"GSM1331748"
"2892"	FALSE	"e"	NA	0	"GSM1331749"
"2893"	FALSE	"e"	NA	0	"GSM1331750"
"2917"	FALSE	"e"	NA	0	"GSM307249"
"2918"	FALSE	"e"	NA	0	"GSM307259"
"2919"	FALSE	"e"	NA	0	"GSM399864"
"2920"	FALSE	"e"	NA	0	"GSM554208"
"2921"	FALSE	"e"	NA	0	"GSM554209"
"2922"	FALSE	"e"	NA	0	"GSM914169"
"2923"	FALSE	"e"	NA	0	"GSM914170"
"2924"	FALSE	"e"	NA	0	"GSM914171"
"2925"	FALSE	"e"	NA	0	"GSM914172"
"2926"	FALSE	"e"	NA	0	"GSM914173"
"2927"	FALSE	"e"	NA	0	"GSM914174"
"2928"	FALSE	"e"	NA	0	"GSM914175"
"2929"	FALSE	"e"	NA	0	"GSM914176"
"2930"	FALSE	"e"	NA	0	"GSM914177"
